"ID","timeslot","pressure","amps"
"W/2153-041",268,574,31
"W/2153-041",269,570,30
"W/2153-041",270,573,32
"W/2153-041",271,574,31
"W/2153-041",272,576,31
"W/2153-041",273,576,31
"W/2153-041",274,568,32
"W/2153-041",275,572,31
"W/2153-041",276,576,31
"W/2153-041",277,581,30
"W/2153-041",278,573,31
"W/2153-041",279,573,31
"W/2153-041",280,578,31
"W/2153-041",281,572,31
"W/2153-041",282,575,31
"W/2153-041",283,574,31
"W/2153-041",284,576,31
"W/2153-041",285,574,31
"W/2153-041",286,579,32
"W/2153-041",287,572,31
"W/2153-041",288,575,31
"W/2153-041",289,576,32
"W/2153-041",290,574,31
"W/2153-041",291,576,30
"W/2153-041",292,577,30
"W/2153-041",293,576,31
"W/2153-041",294,572,31
"W/2153-041",295,577,31
"W/2153-041",296,575,31
"W/2153-041",297,579,32
"W/2153-041",298,577,31
"W/2153-041",299,573,30
"W/2153-041",300,574,31
"W/2153-041",301,578,31
"W/2153-041",302,575,31
"W/2153-041",303,571,30
"W/2153-041",304,573,30
"W/2153-041",305,574,32
"W/2153-041",306,571,31
"W/2153-041",307,578,30
"W/2153-041",308,575,31
"W/2153-041",309,578,31
"W/2153-041",310,573,31
"W/2153-041",311,575,32
"W/2153-041",312,577,31
"W/2153-041",313,573,31
"W/2153-041",314,578,31
"W/2153-041",315,574,32
"W/2153-041",316,578,31
"W/2153-041",317,570,31
"W/2153-041",318,576,31
"W/2153-041",319,574,32
"W/2153-041",320,574,30
"W/2153-041",321,577,31
"W/2153-041",322,572,31
"W/2153-041",323,573,31
"W/2153-041",324,575,31
"W/2153-041",325,574,31
"W/2153-041",326,577,32
"W/2153-041",327,573,31
"W/2153-041",328,573,30
"W/2153-041",329,579,30
"W/2153-041",330,575,30
"W/2153-041",331,577,32
"W/2153-041",332,576,31
"W/2153-041",333,577,31
"W/2153-041",334,574,32
"W/2153-041",335,573,32
"W/2153-041",336,577,32
"W/2153-041",337,576,31
"W/2153-041",338,577,31
"W/2153-041",339,574,31
"W/2153-041",340,574,32
"W/2153-041",341,576,31
"W/2153-041",342,578,31
"W/2153-041",343,576,31
"W/2153-041",344,578,30
"W/2153-041",345,579,32
"W/2153-041",346,575,30
"W/2153-041",347,573,31
"W/2153-041",348,574,31
"W/2153-041",349,572,32
"W/2153-041",350,575,31
"W/7619-093",1,575,31
"W/7619-093",2,577,31
"W/7619-093",3,579,31
"W/7619-093",4,574,31
"W/7619-093",5,577,31
"W/7619-093",6,570,32
"W/7619-093",7,578,32
"W/7619-093",8,571,31
"W/7619-093",9,576,31
"W/7619-093",10,577,31
"W/7619-093",11,573,32
"W/7619-093",12,572,31
"W/7619-093",13,580,31
"W/7619-093",14,571,31
"W/7619-093",15,575,31
"W/7619-093",16,574,31
"W/7619-093",17,576,31
"W/7619-093",18,574,31
"W/7619-093",19,572,31
"W/7619-093",20,578,31
"W/7619-093",21,570,31
"W/7619-093",22,572,31
"W/7619-093",23,577,31
"W/7619-093",24,580,32
"W/7619-093",25,571,30
"W/7619-093",26,576,31
"W/7619-093",27,576,31
"W/7619-093",28,574,30
"W/7619-093",29,574,31
"W/7619-093",30,574,31
"W/7619-093",31,577,32
"W/7619-093",32,573,31
"W/7619-093",33,572,31
"W/7619-093",34,579,32
"W/7619-093",35,570,31
"W/7619-093",36,578,31
"W/7619-093",37,574,31
"W/7619-093",38,569,31
"W/7619-093",39,580,31
"W/7619-093",40,572,30
"W/7619-093",41,574,31
"W/7619-093",42,580,31
"W/7619-093",43,582,31
"W/7619-093",44,576,31
"W/7619-093",45,575,30
"W/7619-093",46,570,30
"W/7619-093",47,576,31
"W/7619-093",48,577,31
"W/7619-093",49,572,31
"W/7619-093",50,571,30
"W/7619-093",51,575,32
"W/7619-093",52,578,31
"W/7619-093",53,577,30
"W/7619-093",54,573,32
"W/7619-093",55,576,32
"W/7619-093",56,578,31
"W/7619-093",57,573,30
"W/7619-093",58,574,32
"W/7619-093",59,577,31
"W/7619-093",60,573,30
"W/7619-093",61,572,31
"W/7619-093",62,578,32
"W/7619-093",63,575,31
"W/7619-093",64,573,32
"W/7619-093",65,572,31
"W/7619-093",66,575,30
"W/7619-093",67,576,31
"W/7619-093",68,575,32
"W/7619-093",69,578,32
"W/7619-093",70,573,31
"W/7619-093",71,578,31
"W/7619-093",72,578,31
"W/7619-093",73,578,31
"W/7619-093",74,575,31
"W/7619-093",75,573,31
"W/7619-093",76,574,32
"W/7619-093",77,576,31
"W/7619-093",78,571,31
"W/7619-093",79,572,32
"W/7619-093",80,574,32
"W/7619-093",81,571,31
"W/7619-093",82,577,31
"W/7619-093",83,571,31
"W/7619-093",84,572,31
"W/7619-093",85,579,31
"W/7619-093",86,571,31
"W/7619-093",87,574,32
"W/7619-093",88,578,31
"W/7619-093",89,580,30
"W/7619-093",90,578,31
"W/7619-093",91,571,31
"W/7619-093",92,575,32
"W/7619-093",93,581,32
"W/7619-093",94,572,31
"W/7619-093",95,573,31
"W/7619-093",96,573,32
"W/7619-093",97,571,31
"W/7619-093",98,579,31
"W/7619-093",99,568,31
"W/7619-093",100,568,31
"W/7619-093",101,576,31
"W/7619-093",102,575,31
"W/7619-093",103,576,31
"W/7619-093",104,575,31
"W/7619-093",105,573,31
"W/7619-093",106,570,31
"W/7619-093",107,576,32
"W/7619-093",108,571,31
"W/7619-093",109,576,31
"W/7619-093",110,575,32
"W/7619-093",111,572,31
"W/7619-093",112,575,30
"W/7619-093",113,572,31
"W/7619-093",114,575,31
"W/7619-093",115,573,31
"W/7619-093",116,577,31
"W/7619-093",117,571,30
"W/7619-093",118,573,30
"W/7619-093",119,579,31
"W/7619-093",120,581,31
"W/7619-093",121,574,32
"W/7619-093",122,571,31
"W/7619-093",123,576,31
"W/7619-093",124,575,31
"W/7619-093",125,580,32
"W/7619-093",126,577,32
"W/7619-093",127,576,31
"W/7619-093",128,577,31
"W/7619-093",129,578,31
"W/7619-093",130,577,31
"W/7619-093",131,575,32
"W/7619-093",132,576,30
"W/7619-093",133,575,31
"W/7619-093",134,573,31
"W/7619-093",135,573,31
"W/7619-093",136,571,31
"W/7619-093",137,575,31
"W/7619-093",138,574,31
"W/7619-093",139,583,31
"W/7619-093",140,576,31
"W/7619-093",141,572,31
"W/7619-093",142,574,32
"W/7619-093",143,580,31
"W/7619-093",144,568,31
"W/7619-093",145,575,31
"W/7619-093",146,577,31
"W/7619-093",147,576,31
"W/7619-093",148,578,31
"W/7619-093",149,571,31
"W/7619-093",150,572,31
"W/7619-093",151,577,30
"W/7619-093",152,575,30
"W/7619-093",153,578,31
"W/7619-093",154,577,32
"W/7619-093",155,577,31
"W/7619-093",156,574,31
"W/7619-093",157,574,31
"W/7619-093",158,572,31
"W/7619-093",159,574,31
"W/7619-093",160,576,31
"W/7619-093",161,569,31
"W/7619-093",162,577,31
"W/7619-093",163,577,31
"W/7619-093",164,577,31
"W/7619-093",165,572,31
"W/7619-093",166,578,31
"W/7619-093",167,573,31
"W/7619-093",168,578,31
"W/7619-093",169,574,31
"W/7619-093",170,579,31
"W/7619-093",171,579,31
"W/7619-093",172,569,32
"W/7619-093",173,575,31
"W/7619-093",174,573,31
"W/7619-093",175,578,31
"W/7619-093",176,572,31
"W/7619-093",177,577,31
"W/7619-093",178,572,31
"W/7619-093",179,575,31
"W/7619-093",180,572,31
"W/7619-093",181,575,31
"W/7619-093",182,574,30
"W/7619-093",183,574,31
"W/7619-093",184,571,31
"W/7619-093",185,575,31
"W/7619-093",186,575,32
"W/7619-093",187,578,32
"W/7619-093",188,570,32
"W/7619-093",189,579,31
"W/7619-093",190,574,31
"W/7619-093",191,571,32
"W/7619-093",192,576,31
"W/7619-093",193,575,31
"W/7619-093",194,574,32
"W/7619-093",195,573,31
"W/7619-093",196,574,32
"W/7619-093",197,574,30
"W/7619-093",198,576,31
"W/7619-093",199,574,32
"W/7619-093",200,577,30
"W/7619-093",201,574,31
"W/7619-093",202,574,32
"W/7619-093",203,574,31
"W/7619-093",204,574,31
"W/7619-093",205,577,31
"W/7619-093",206,575,30
"W/7619-093",207,571,31
"W/7619-093",208,576,31
"W/7619-093",209,577,31
"W/7619-093",210,571,31
"W/7619-093",211,576,31
"W/7619-093",212,572,31
"W/7619-093",213,573,31
"W/7619-093",214,574,31
"W/7619-093",215,576,31
"W/7619-093",216,576,30
"W/7619-093",217,577,31
"W/7619-093",218,574,31
"W/7619-093",219,578,31
"W/7619-093",220,571,31
"W/7619-093",221,574,31
"W/7619-093",222,576,31
"W/7619-093",223,574,31
"W/7619-093",224,579,31
"W/7619-093",225,576,31
"W/7619-093",226,580,31
"W/7619-093",227,579,31
"W/7619-093",228,577,30
"W/7619-093",229,573,32
"W/7619-093",230,580,31
"W/7619-093",231,571,30
"W/7619-093",232,574,31
"W/7619-093",233,577,31
"W/7619-093",234,579,31
"W/7619-093",235,576,31
"W/7619-093",236,575,31
"W/7619-093",237,570,31
"W/7619-093",238,577,31
"W/7619-093",239,573,32
"W/7619-093",240,573,31
"W/7619-093",241,576,31
"W/7619-093",242,579,31
"W/7619-093",243,571,31
"W/7619-093",244,580,32
"W/7619-093",245,571,32
"W/7619-093",246,575,31
"W/7619-093",247,574,31
"W/7619-093",248,578,31
"W/7619-093",249,581,31
"W/7619-093",250,578,31
"W/7619-093",251,571,31
"W/7619-093",252,573,29
"W/7619-093",253,573,31
"W/7619-093",254,569,31
"W/7619-093",255,574,31
"W/7619-093",256,575,31
"W/7619-093",257,572,30
"W/7619-093",258,570,31
"W/7619-093",259,575,31
"W/7619-093",260,574,31
"W/7619-093",261,577,31
"W/7619-093",262,577,31
"W/7619-093",263,575,31
"W/7619-093",264,575,30
"W/7619-093",265,576,30
"W/7619-093",266,575,31
"W/7619-093",267,578,31
"W/7619-093",268,574,30
"W/7619-093",269,572,31
"W/7619-093",270,576,31
"W/7619-093",271,577,31
"W/7619-093",272,576,31
"W/7619-093",273,570,30
"W/7619-093",274,573,31
"W/7619-093",275,572,31
"W/7619-093",276,578,31
"W/7619-093",277,576,32
"W/7619-093",278,575,31
"W/7619-093",279,571,30
"W/7619-093",280,576,32
"W/7619-093",281,578,31
"W/7619-093",282,578,32
"W/7619-093",283,572,32
"W/7619-093",284,570,30
"W/7619-093",285,574,31
"W/7619-093",286,572,30
"W/7619-093",287,570,31
"W/7619-093",288,573,31
"W/7619-093",289,576,31
"W/7619-093",290,577,31
"W/7619-093",291,579,30
"W/7619-093",292,573,31
"W/7619-093",293,576,31
"W/7619-093",294,572,31
"W/7619-093",295,575,31
"W/7619-093",296,574,31
"W/7619-093",297,572,32
"W/7619-093",298,573,30
"W/7619-093",299,573,31
"W/7619-093",300,575,31
"W/7619-093",301,579,31
"W/7619-093",302,572,32
"W/7619-093",303,580,31
"W/7619-093",304,578,31
"W/7619-093",305,573,30
"W/7619-093",306,575,31
"W/7619-093",307,577,31
"W/7619-093",308,577,31
"W/7619-093",309,575,32
"W/7619-093",310,571,30
"W/7619-093",311,578,31
"W/7619-093",312,578,31
"W/7619-093",313,574,30
"W/7619-093",314,582,31
"W/7619-093",315,576,31
"W/7619-093",316,578,30
"W/7619-093",317,576,31
"W/7619-093",318,578,31
"W/7619-093",319,580,31
"W/7619-093",320,579,31
"W/7619-093",321,573,31
"W/7619-093",322,571,31
"W/7619-093",323,575,31
"W/7619-093",324,573,32
"W/7619-093",325,578,31
"W/7619-093",326,572,31
"W/7619-093",327,577,31
"W/7619-093",328,575,32
"W/7619-093",329,579,30
"W/7619-093",330,575,32
"W/7619-093",331,573,32
"W/7619-093",332,574,31
"W/7619-093",333,581,31
"W/7619-093",334,575,31
"W/7619-093",335,573,31
"W/7619-093",336,573,31
"W/7619-093",337,574,31
"W/7619-093",338,575,32
"W/7619-093",339,573,31
"W/7619-093",340,574,31
"W/7619-093",341,575,31
"W/7619-093",342,578,31
"W/7619-093",343,576,30
"W/7619-093",344,577,31
"W/7619-093",345,577,31
"W/7619-093",346,576,31
"W/7619-093",347,576,31
"W/7619-093",348,578,30
"W/7619-093",349,575,31
"W/7619-093",350,575,31
"W/7162-165",1,577,31
"W/7162-165",2,574,30
"W/7162-165",3,580,31
"W/7162-165",4,575,31
"W/7162-165",5,575,30
"W/7162-165",6,576,31
"W/7162-165",7,573,31
"W/7162-165",8,568,31
"W/7162-165",9,573,32
"W/7162-165",10,572,31
"W/7162-165",11,577,31
"W/7162-165",12,579,30
"W/7162-165",13,576,31
"W/7162-165",14,573,31
"W/7162-165",15,580,30
"W/7162-165",16,575,31
"W/7162-165",17,575,31
"W/7162-165",18,575,31
"W/7162-165",19,574,31
"W/7162-165",20,574,31
"W/7162-165",21,576,31
"W/7162-165",22,574,31
"W/7162-165",23,576,32
"W/7162-165",24,573,31
"W/7162-165",25,570,32
"W/7162-165",26,573,31
"W/7162-165",27,574,32
"W/7162-165",28,574,31
"W/7162-165",29,575,31
"W/7162-165",30,579,31
"W/7162-165",31,577,32
"W/7162-165",32,577,31
"W/7162-165",33,578,31
"W/7162-165",34,577,31
"W/7162-165",35,575,32
"W/7162-165",36,576,31
"W/7162-165",37,575,31
"W/7162-165",38,574,31
"W/7162-165",39,574,31
"W/7162-165",40,580,30
"W/7162-165",41,576,31
"W/7162-165",42,579,31
"W/7162-165",43,573,31
"W/7162-165",44,579,31
"W/7162-165",45,575,31
"W/7162-165",46,574,30
"W/7162-165",47,574,31
"W/7162-165",48,575,31
"W/7162-165",49,573,31
"W/7162-165",50,576,31
"W/7162-165",51,573,31
"W/7162-165",52,568,32
"W/7162-165",53,579,31
"W/7162-165",54,571,31
"W/7162-165",55,575,31
"W/7162-165",56,578,31
"W/7162-165",57,571,32
"W/7162-165",58,579,31
"W/7162-165",59,577,31
"W/7162-165",60,573,31
"W/7162-165",61,574,31
"W/7162-165",62,576,30
"W/7162-165",63,573,31
"W/7162-165",64,574,31
"W/7162-165",65,578,31
"W/7162-165",66,576,30
"W/7162-165",67,575,30
"W/7162-165",68,572,32
"W/7162-165",69,577,31
"W/7162-165",70,574,31
"W/7162-165",71,577,31
"W/7162-165",72,576,30
"W/7162-165",73,576,31
"W/7162-165",74,577,30
"W/7162-165",75,572,31
"W/7162-165",76,571,32
"W/7162-165",77,568,31
"W/7162-165",78,573,31
"W/7162-165",79,573,30
"W/7162-165",80,573,31
"W/7162-165",81,573,31
"W/7162-165",82,573,31
"W/7162-165",83,575,31
"W/7162-165",84,576,30
"W/7162-165",85,573,30
"W/7162-165",86,574,30
"W/7162-165",87,575,32
"W/7162-165",88,573,30
"W/7162-165",89,574,30
"W/7162-165",90,578,32
"W/7162-165",91,578,31
"W/7162-165",92,576,31
"W/7162-165",93,573,31
"W/7162-165",94,573,31
"W/7162-165",95,577,31
"W/7162-165",96,576,32
"W/7162-165",97,572,31
"W/7162-165",98,577,31
"W/7162-165",99,574,32
"W/7162-165",100,572,31
"W/7162-165",101,574,31
"W/7162-165",102,575,31
"W/7162-165",103,576,32
"W/7162-165",104,575,31
"W/7162-165",105,576,31
"W/7162-165",106,575,32
"W/7162-165",107,573,30
"W/7162-165",108,576,32
"W/7162-165",109,572,30
"W/7162-165",110,573,31
"W/7162-165",111,572,31
"W/7162-165",112,575,31
"W/7162-165",113,570,30
"W/7162-165",114,577,31
"W/7162-165",115,575,31
"W/7162-165",116,580,31
"W/7162-165",117,575,32
"W/7162-165",118,575,31
"W/7162-165",119,575,31
"W/7162-165",120,575,30
"W/7162-165",121,573,31
"W/7162-165",122,579,31
"W/7162-165",123,576,31
"W/7162-165",124,576,31
"W/7162-165",125,574,31
"W/7162-165",126,575,31
"W/7162-165",127,579,32
"W/7162-165",128,577,30
"W/7162-165",129,574,31
"W/7162-165",130,577,31
"W/7162-165",131,574,31
"W/7162-165",132,574,31
"W/7162-165",133,577,32
"W/7162-165",134,576,31
"W/7162-165",135,574,30
"W/7162-165",136,578,31
"W/7162-165",137,576,31
"W/7162-165",138,575,31
"W/7162-165",139,574,31
"W/7162-165",140,576,30
"W/7162-165",141,577,31
"W/7162-165",142,574,31
"W/7162-165",143,574,31
"W/7162-165",144,574,31
"W/7162-165",145,573,31
"W/7162-165",146,578,32
"W/7162-165",147,576,30
"W/7162-165",148,575,31
"W/7162-165",149,574,31
"W/7162-165",150,576,31
"W/7162-165",151,573,30
"W/7162-165",152,572,31
"W/7162-165",153,574,31
"W/7162-165",154,577,31
"W/7162-165",155,574,31
"W/7162-165",156,583,32
"W/7162-165",157,574,30
"W/7162-165",158,572,31
"W/7162-165",159,575,31
"W/7162-165",160,577,31
"W/7162-165",161,574,30
"W/7162-165",162,572,31
"W/7162-165",163,577,31
"W/7162-165",164,573,31
"W/7162-165",165,575,32
"W/7162-165",166,572,31
"W/7162-165",167,571,30
"W/7162-165",168,570,31
"W/7162-165",169,581,31
"W/7162-165",170,578,32
"W/7162-165",171,572,31
"W/7162-165",172,577,32
"W/7162-165",173,584,30
"W/7162-165",174,577,30
"W/7162-165",175,574,31
"W/7162-165",176,575,31
"W/7162-165",177,574,31
"W/7162-165",178,579,32
"W/7162-165",179,575,31
"W/7162-165",180,576,31
"W/7162-165",181,575,31
"W/7162-165",182,573,31
"W/7162-165",183,573,31
"W/7162-165",184,577,31
"W/7162-165",185,574,31
"W/7162-165",186,574,32
"W/7162-165",187,576,31
"W/7162-165",188,572,30
"W/7162-165",189,578,31
"W/7162-165",190,577,31
"W/7162-165",191,578,31
"W/7162-165",192,575,31
"W/7162-165",193,582,31
"W/7162-165",194,576,30
"W/7162-165",195,575,31
"W/7162-165",196,576,32
"W/7162-165",197,574,30
"W/7162-165",198,575,31
"W/7162-165",199,573,31
"W/7162-165",200,575,31
"W/7162-165",201,575,31
"W/7162-165",202,574,30
"W/7162-165",203,579,31
"W/7162-165",204,577,31
"W/7162-165",205,573,32
"W/7162-165",206,573,31
"W/7162-165",207,576,31
"W/7162-165",208,572,31
"W/7162-165",209,578,31
"W/7162-165",210,573,31
"W/7162-165",211,573,31
"W/7162-165",212,576,31
"W/7162-165",213,577,30
"W/7162-165",214,574,31
"W/7162-165",215,582,31
"W/7162-165",216,576,31
"W/7162-165",217,572,31
"W/7162-165",218,573,30
"W/7162-165",219,571,31
"W/7162-165",220,575,31
"W/7162-165",221,576,31
"W/7162-165",222,576,31
"W/7162-165",223,574,30
"W/7162-165",224,577,31
"W/7162-165",225,574,31
"W/7162-165",226,578,30
"W/7162-165",227,574,31
"W/7162-165",228,571,31
"W/7162-165",229,577,30
"W/7162-165",230,577,31
"W/7162-165",231,576,31
"W/7162-165",232,573,30
"W/7162-165",233,573,32
"W/7162-165",234,576,31
"W/7162-165",235,573,31
"W/7162-165",236,575,31
"W/7162-165",237,577,31
"W/7162-165",238,572,31
"W/7162-165",239,576,31
"W/7162-165",240,573,31
"W/7162-165",241,577,30
"W/7162-165",242,571,31
"W/7162-165",243,577,31
"W/7162-165",244,578,31
"W/7162-165",245,575,31
"W/7162-165",246,580,32
"W/7162-165",247,576,31
"W/7162-165",248,579,30
"W/7162-165",249,574,31
"W/7162-165",250,572,30
"W/7162-165",251,575,32
"W/7162-165",252,573,31
"W/7162-165",253,574,31
"W/7162-165",254,577,31
"W/7162-165",255,573,31
"W/7162-165",256,567,30
"W/7162-165",257,576,30
"W/7162-165",258,570,30
"W/7162-165",259,576,30
"W/7162-165",260,574,31
"W/7162-165",261,574,31
"W/7162-165",262,577,30
"W/7162-165",263,575,31
"W/7162-165",264,574,31
"W/7162-165",265,574,32
"W/7162-165",266,579,31
"W/7162-165",267,573,32
"W/7162-165",268,572,30
"W/7162-165",269,574,32
"W/7162-165",270,577,30
"W/7162-165",271,572,31
"W/7162-165",272,573,31
"W/7162-165",273,572,32
"W/7162-165",274,573,31
"W/7162-165",275,579,31
"W/7162-165",276,575,32
"W/7162-165",277,572,31
"W/7162-165",278,575,32
"W/7162-165",279,571,31
"W/7162-165",280,577,32
"W/7162-165",281,573,32
"W/7162-165",282,576,30
"W/7162-165",283,576,31
"W/7162-165",284,574,31
"W/7162-165",285,574,31
"W/7162-165",286,581,31
"W/7162-165",287,576,30
"W/7162-165",288,574,32
"W/7162-165",289,572,31
"W/7162-165",290,579,31
"W/7162-165",291,575,31
"W/7162-165",292,577,32
"W/7162-165",293,576,30
"W/7162-165",294,572,31
"W/7162-165",295,573,32
"W/7162-165",296,575,31
"W/7162-165",297,576,30
"W/7162-165",298,574,31
"W/7162-165",299,575,30
"W/7162-165",300,579,30
"W/7162-165",301,576,31
"W/7162-165",302,573,31
"W/7162-165",303,573,31
"W/7162-165",304,574,31
"W/7162-165",305,574,31
"W/7162-165",306,576,31
"W/7162-165",307,575,30
"W/7162-165",308,577,31
"W/7162-165",309,572,31
"W/7162-165",310,574,31
"W/7162-165",311,574,32
"W/7162-165",312,577,31
"W/7162-165",313,572,31
"W/7162-165",314,576,31
"W/7162-165",315,575,31
"W/7162-165",316,572,31
"W/7162-165",317,573,30
"W/7162-165",318,573,31
"W/7162-165",319,577,31
"W/7162-165",320,577,30
"W/7162-165",321,578,32
"W/7162-165",322,571,31
"W/7162-165",323,573,31
"W/7162-165",324,578,30
"W/7162-165",325,574,31
"W/7162-165",326,580,31
"W/7162-165",327,574,31
"W/7162-165",328,573,30
"W/7162-165",329,574,31
"W/7162-165",330,574,31
"W/7162-165",331,579,32
"W/7162-165",332,580,31
"W/7162-165",333,573,31
"W/7162-165",334,578,31
"W/7162-165",335,576,31
"W/7162-165",336,574,31
"W/7162-165",337,580,31
"W/7162-165",338,570,31
"W/7162-165",339,572,32
"W/7162-165",340,573,31
"W/7162-165",341,572,31
"W/7162-165",342,574,31
"W/7162-165",343,574,31
"W/7162-165",344,578,31
"W/7162-165",345,576,31
"W/7162-165",346,575,31
"W/7162-165",347,581,32
"W/7162-165",348,576,32
"W/7162-165",349,574,30
"W/7162-165",350,572,31
"W/3514-357",1,576,31
"W/3514-357",2,573,31
"W/3514-357",3,574,32
"W/3514-357",4,577,30
"W/3514-357",5,579,31
"W/3514-357",6,575,31
"W/3514-357",7,578,32
"W/3514-357",8,575,32
"W/3514-357",9,575,31
"W/3514-357",10,577,31
"W/3514-357",11,575,31
"W/3514-357",12,578,31
"W/3514-357",13,577,31
"W/3514-357",14,577,31
"W/3514-357",15,573,31
"W/3514-357",16,574,30
"W/3514-357",17,577,32
"W/3514-357",18,581,31
"W/3514-357",19,577,30
"W/3514-357",20,575,32
"W/3514-357",21,577,31
"W/3514-357",22,570,32
"W/3514-357",23,576,29
"W/3514-357",24,574,32
"W/3514-357",25,576,30
"W/3514-357",26,572,31
"W/3514-357",27,573,31
"W/3514-357",28,569,31
"W/3514-357",29,570,30
"W/3514-357",30,577,32
"W/3514-357",31,576,31
"W/3514-357",32,576,31
"W/3514-357",33,577,31
"W/3514-357",34,574,31
"W/3514-357",35,574,31
"W/3514-357",36,579,32
"W/3514-357",37,575,31
"W/3514-357",38,570,31
"W/3514-357",39,575,31
"W/3514-357",40,570,31
"W/3514-357",41,575,31
"W/3514-357",42,578,31
"W/3514-357",43,572,32
"W/3514-357",44,575,31
"W/3514-357",45,578,31
"W/3514-357",46,575,31
"W/3514-357",47,575,31
"W/3514-357",48,577,31
"W/3514-357",49,574,31
"W/3514-357",50,579,31
"W/3514-357",51,570,31
"W/3514-357",52,571,31
"W/3514-357",53,573,31
"W/3514-357",54,573,32
"W/3514-357",55,575,32
"W/3514-357",56,575,30
"W/3514-357",57,573,31
"W/3514-357",58,573,31
"W/3514-357",59,573,31
"W/3514-357",60,571,31
"W/3514-357",61,580,30
"W/3514-357",62,575,31
"W/3514-357",63,578,31
"W/3514-357",64,578,32
"W/3514-357",65,574,31
"W/3514-357",66,573,31
"W/3514-357",67,573,32
"W/3514-357",68,575,31
"W/3514-357",69,574,31
"W/3514-357",70,573,31
"W/3514-357",71,569,32
"W/3514-357",72,575,31
"W/3514-357",73,572,31
"W/3514-357",74,580,31
"W/3514-357",75,582,32
"W/3514-357",76,577,31
"W/3514-357",77,575,32
"W/3514-357",78,572,31
"W/3514-357",79,574,31
"W/3514-357",80,574,31
"W/3514-357",81,577,32
"W/3514-357",82,573,30
"W/3514-357",83,576,32
"W/3514-357",84,576,31
"W/3514-357",85,574,30
"W/3514-357",86,574,30
"W/3514-357",87,576,30
"W/3514-357",88,576,31
"W/3514-357",89,574,31
"W/3514-357",90,574,31
"W/3514-357",91,578,31
"W/3514-357",92,574,31
"W/3514-357",93,574,31
"W/3514-357",94,573,31
"W/3514-357",95,572,31
"W/3514-357",96,575,31
"W/3514-357",97,574,31
"W/3514-357",98,576,30
"W/3514-357",99,572,32
"W/3514-357",100,574,31
"W/3514-357",101,573,30
"W/3514-357",102,579,31
"W/3514-357",103,572,32
"W/3514-357",104,576,32
"W/3514-357",105,573,31
"W/3514-357",106,574,30
"W/3514-357",107,574,31
"W/3514-357",108,575,32
"W/3514-357",109,574,32
"W/3514-357",110,578,30
"W/3514-357",111,573,31
"W/3514-357",112,577,31
"W/3514-357",113,572,31
"W/3514-357",114,575,31
"W/3514-357",115,578,31
"W/3514-357",116,574,31
"W/3514-357",117,576,31
"W/3514-357",118,579,31
"W/3514-357",119,577,31
"W/3514-357",120,572,31
"W/3514-357",121,573,31
"W/3514-357",122,574,32
"W/3514-357",123,571,31
"W/3514-357",124,575,31
"W/3514-357",125,573,31
"W/3514-357",126,576,31
"W/3514-357",127,577,31
"W/3514-357",128,575,30
"W/3514-357",129,572,32
"W/3514-357",130,572,31
"W/3514-357",131,578,31
"W/3514-357",132,579,31
"W/3514-357",133,576,31
"W/3514-357",134,575,31
"W/3514-357",135,578,31
"W/3514-357",136,573,31
"W/3514-357",137,573,31
"W/3514-357",138,573,30
"W/3514-357",139,573,30
"W/3514-357",140,572,31
"W/3514-357",141,580,31
"W/3514-357",142,574,31
"W/3514-357",143,574,32
"W/3514-357",144,576,31
"W/3514-357",145,581,30
"W/3514-357",146,576,31
"W/3514-357",147,575,31
"W/3514-357",148,572,31
"W/3514-357",149,577,31
"W/3514-357",150,574,31
"W/3514-357",151,573,32
"W/3514-357",152,576,31
"W/3514-357",153,577,30
"W/3514-357",154,575,30
"W/3514-357",155,574,31
"W/3514-357",156,578,32
"W/3514-357",157,572,31
"W/3514-357",158,577,32
"W/3514-357",159,580,31
"W/3514-357",160,574,31
"W/3514-357",161,575,30
"W/3514-357",162,574,31
"W/3514-357",163,576,31
"W/3514-357",164,572,31
"W/3514-357",165,575,31
"W/3514-357",166,573,30
"W/3514-357",167,577,31
"W/3514-357",168,573,31
"W/3514-357",169,579,31
"W/3514-357",170,578,32
"W/3514-357",171,576,31
"W/3514-357",172,575,31
"W/3514-357",173,572,31
"W/3514-357",174,573,31
"W/3514-357",175,575,31
"W/3514-357",176,578,31
"W/3514-357",177,581,31
"W/3514-357",178,572,32
"W/3514-357",179,575,31
"W/3514-357",180,572,30
"W/3514-357",181,573,30
"W/3514-357",182,579,31
"W/3514-357",183,575,32
"W/3514-357",184,574,30
"W/3514-357",185,578,31
"W/3514-357",186,575,31
"W/3514-357",187,576,31
"W/3514-357",188,576,32
"W/3514-357",189,578,31
"W/3514-357",190,574,31
"W/3514-357",191,572,30
"W/3514-357",192,570,32
"W/3514-357",193,572,30
"W/3514-357",194,577,32
"W/3514-357",195,575,31
"W/3514-357",196,573,32
"W/3514-357",197,569,31
"W/3514-357",198,575,31
"W/3514-357",199,575,31
"W/3514-357",200,575,31
"W/3514-357",201,573,31
"W/3514-357",202,575,31
"W/3514-357",203,574,30
"W/3514-357",204,575,32
"W/3514-357",205,569,31
"W/3514-357",206,577,32
"W/3514-357",207,572,32
"W/3514-357",208,568,31
"W/3514-357",209,574,31
"W/3514-357",210,581,31
"W/3514-357",211,575,31
"W/3514-357",212,574,31
"W/3514-357",213,574,32
"W/3514-357",214,576,32
"W/3514-357",215,576,31
